71.0
76.0
114.0
144.0
185.0
267.0
329.0
324.0
334.0
334.0
339.0
339.0
334.0
339.0
334.0
339.0
339.0
339.0
364.0
448.0
504.0
504.0
504.0
489.0
489.0
489.0
492.0
495.0
499.0
541.0
549.0
659.0
685.0
703.0
718.0
803.0
871.0
984.0
1076.0
1130.0
1326.0
1398.0
1555.0
1809.0
2025.9999999999998
2810.0
3714.0
6625.0
9094.0
32185.000000000004
32316.000000000004
42439.0
71034.0
104261.0
116323.0
133959.0
150667.0
170635.0
182850.0
196402.0
209967.0
236973.0
246489.0
261839.0
281466.0
306674.0
329101.0
367745.0
417037.0
482975.0
698038.0
1278263.0
1614222.0
1675823.0
1714894.0
1837659.0
1802269.0
1853610.0
1885929.0
1975410.0
1957898.0
2119321.0
2136877.0
2222494.0
2320641.0
2350921.0
2465369.0
2486769.0
2530127.0
2676330.0
2674678.0
2855555.0
2758524.0
2806620.0
2880341.0
2930561.0
2981657.0
3086537.0
3195106.0
3644182.0
